TransactionId,ChargePoint,Connector,MeterStart,MeterStop,ConnectedTime,ChargeTime,TotalEnergy,MaxPower,Started,Ended
2824548,EV0114,EV0114-1,16373950,16435900,9.745,8.2383,61.95,10.388,11/29/2017 21:26:59,11/30/2017 7:11:41
2786862,EVP0002,EVP0002-1,13454310,13473180,9.4356,1.9819,18.87,11.083,11/5/2017 22:14:19,11/6/2017 7:40:27
2727367,AL667,AL667-2,1700900,1729540,8.4436,3.1506,28.64,10.72,9/30/2017 9:20:58,9/30/2017 17:47:35
2588435,REE215,REE215-1,364750,422100,8.9014,5.6347,57.35,10.44,7/3/2017 11:56:55,7/3/2017 20:51:00
2393832,AL88,AL88-1,2095100,2108790,8.6603,1.41,13.69,11.188,4/26/2017 5:16:15,4/26/2017 13:55:52
2772419,REE539,REE539-1,32287940,32354000,12.1572,6.0189,66.06,13.16,10/28/2017 19:43:52,10/29/2017 6:53:18
2847112,REE423,REE423-1,3911030,3946070,8.8947,4.0531,35.04,10.147,12/15/2017 21:56:48,12/16/2017 6:50:29
2012589,DB0058,DB0058-2,308330,314120,3.1544,1.5753,5.79,9.6,1/9/2017 19:00:29,1/9/2017 22:09:45
2758846,REE301,REE301-2,6338947,6354158,1.4708,1.4708,15.211,10.427,10/20/2017 8:04:54,10/20/2017 9:33:09
2381776,REE623,REE623-1,3054530,3077950,4.515,2.7847,23.42,10.828,4/22/2017 15:57:54,4/22/2017 20:28:48
2418336,EV0253,EV0253-2,1057400,1062270,0.4639,0.4639,4.87,10.532,5/2/2017 13:24:37,5/2/2017 13:52:27
2375726,AL703,AL703-1,2251100,2280520,2.6247,2.6247,29.42,11.36,4/21/2017 10:32:58,4/21/2017 13:10:27
2651572,REE424,REE424-1,2513750,2521280,0.7728,0.7728,7.53,10.628,8/11/2017 11:03:38,8/11/2017 11:50:00
2838534,DB0290,DB0290-1,1175080,1186270,1.12,1.12,11.19,10.08,12/9/2017 12:52:42,12/9/2017 13:59:54
2303749,REE041,REE041-2,10450,18810,0.8086,0.8086,8.36,10.68,4/4/2017 15:08:54,4/4/2017 15:57:25
2235015,AL534,AL534-1,548989,553929,0.5694,0.5686,4.94,10.334,3/19/2017 13:11:18,3/19/2017 13:45:28
2678113,DB0148,DB0148-1,1118910,1162690,4.4567,4.4567,43.78,10.44,8/29/2017 17:01:58,8/29/2017 21:29:22
2675468,AL597,AL597-1,1509599,1519949,1.0517,1.0514,10.35,9.92,8/28/2017 7:17:12,8/28/2017 8:20:18
2025010,DB0195,DB0195-2,607620,659990,7.5481,6.2308,52.37,10.2,1/15/2017 10:31:09,1/15/2017 18:04:02
2573391,DB0052,DB0052-1,1023960,1063380,7.2089,5.2378,39.42,10.08,6/25/2017 10:00:44,6/25/2017 17:13:16
2070039,DB0299,DB0299-2,171780,179470,3.4958,1.6106,7.69,9.348,1/31/2017 16:34:29,1/31/2017 20:04:14
2856536,DB0307,DB0307-1,1446420,1467280,2.0372,2.0372,20.86,10.44,12/22/2017 11:02:40,12/22/2017 13:04:54
2198805,AL185,AL185-1,748840,768479,2.3961,2.3958,19.639,11.12,3/10/2017 17:56:39,3/10/2017 20:20:25
2580327,REE231,REE231-1,3806970,3872280,13.5119,6.25,65.31,10.64,6/28/2017 18:59:15,6/29/2017 8:29:58
2269552,DB0312,DB0312-2,530870,592110,11.9581,6.6425,61.24,10.28,3/27/2017 16:36:27,3/28/2017 4:33:56
2571145,AL347,AL347-2,487029,491730,0.4519,0.4517,4.701,10.44,6/24/2017 6:51:07,6/24/2017 7:18:14
2019124,AL628,AL628-1,297899,302140,0.4383,0.4383,4.241,9.8,1/12/2017 16:07:06,1/12/2017 16:33:24
2661157,REE096,REE096-2,1443270,1466170,11.5086,2.4769,22.9,10.56,8/17/2017 19:36:23,8/18/2017 7:06:54
2425164,AL174,AL174-2,370309,379649,1.2417,1.2414,9.34,9.455,5/4/2017 12:46:38,5/4/2017 14:01:08
2050215,REE650,REE650-1,6729290,6734040,2.8069,1.035,4.75,10.571,1/24/2017 14:27:54,1/24/2017 17:16:19
2062516,REE042,REE042-1,131920,183110,5.3322,5,51.19,10.44,1/28/2017 15:19:42,1/28/2017 20:39:38
2777895,EV0226,EV0226-1,12778290,12809680,2.9708,2.9708,31.39,10.984,11/1/2017 8:18:20,11/1/2017 11:16:35
2858838,EV0103,EV0103-1,6570820,6577130,0.6319,0.6319,6.31,10.304,12/23/2017 16:04:08,12/23/2017 16:42:03
2561822,EV0142,EV0142-1,21247970,21290690,5.2439,4.3094,42.72,9.913,6/19/2017 16:17:52,6/19/2017 21:32:30
2532566,REE596,REE596-1,7362630,7425850,5.5342,5.2044,63.22,13.935,6/5/2017 12:02:43,6/5/2017 17:34:46
2670858,AL196,AL196-1,3991399,3999810,1.4908,1.25,8.411,12.84,8/24/2017 16:07:19,8/24/2017 17:36:46
2665005,DB0130,DB0130-1,1215790,1242710,4.3511,3.6058,26.92,9.4,8/20/2017 16:23:39,8/20/2017 20:44:43
2084623,AL632,AL632-1,1629119,1680859,16.4433,5.1933,51.74,11,2/3/2017 14:32:54,2/4/2017 6:59:30
2764878,EV0193,EV0193-2,6336870,6368780,46.3711,3.5611,31.91,9.767,10/24/2017 8:59:33,10/26/2017 7:21:49
2579178,DB0110,DB0110-1,760340,775330,2.2819,1.5264,14.99,10.939,6/28/2017 8:24:40,6/28/2017 10:41:35
2600623,AL147,AL147-1,1816949,1831699,1.3775,1.3767,14.75,10.84,7/10/2017 9:46:17,7/10/2017 11:08:56
2025691,AL328,AL328-1,526299,560940,3.4622,3.25,34.641,10.88,1/15/2017 14:30:00,1/15/2017 17:57:44
2768206,EV0118,EV0118-1,10240200,10255120,2.9881,1.7442,14.92,11.167,10/26/2017 12:22:10,10/26/2017 15:21:27
2051598,AL307,AL307-1,1312550,1385810,9.7164,7.1072,73.26,10.52,1/24/2017 22:23:27,1/25/2017 8:06:26
2190808,DB0262,DB0262-1,666740,685430,35.0853,3.8778,18.69,9.297,3/8/2017 20:50:34,3/10/2017 7:55:41
2059858,DB0283,DB0283-1,140020,198730,15.7422,7.13,58.71,10.56,1/27/2017 17:57:12,1/28/2017 9:41:44
2011917,REE098,REE098-1,335100,347740,15.0269,2.1256,12.64,9.48,1/9/2017 15:57:28,1/10/2017 6:59:05
2808218,EV0207,EV0207-1,18333140,18383070,8.6711,6.2494,49.93,10.548,11/18/2017 22:15:52,11/19/2017 6:56:08
2086829,DB0180,DB0180-1,1510050,1530470,8.0561,4.1783,20.42,10.879,2/4/2017 7:48:28,2/4/2017 15:51:50
2704976,DB0339,DB0339-1,890200,897640,0.7275,0.7275,7.44,10.4,9/16/2017 9:38:09,9/16/2017 10:21:48
2795748,EV0184,EV0184-1,13970150,13982380,1.1769,1.1769,12.23,10.588,11/11/2017 11:12:42,11/11/2017 12:23:19
2762333,REE551,REE551-1,21973160,21984610,4.6672,1.1608,11.45,10.748,10/22/2017 14:20:20,10/22/2017 19:00:22
2415035,DB0318,DB0318-2,785750,825170,9.5953,4.6753,39.42,10.36,5/1/2017 20:34:29,5/2/2017 6:10:12
2792286,REE401,REE401-1,3406230,3439170,5.1217,4.9811,32.94,12.72,11/9/2017 9:01:08,11/9/2017 14:08:26
2790426,EVP0007,EVP0007-1,943710,967420,3.0383,2.4092,23.71,11.075,11/8/2017 7:48:56,11/8/2017 10:51:14
2208956,REE233,REE233-2,3009760,3075100,15.0494,6.4428,65.34,10.36,3/12/2017 16:33:26,3/13/2017 7:36:24
2842223,EV0130,EV0130-1,17753580,17779250,3.7089,2.9936,25.67,10.543,12/12/2017 17:34:03,12/12/2017 21:16:35
2585708,AL636,AL636-1,257619,304679,4.7269,4.7267,47.06,10.2,7/1/2017 15:11:49,7/1/2017 19:55:26
2219812,REE551,REE551-1,16301320,16360900,8.0622,4.6178,59.58,13.44,3/15/2017 21:37:56,3/16/2017 5:41:40
2235472,DB0122,DB0122-2,438590,461400,17.7056,4.8919,22.81,9.297,3/19/2017 14:33:15,3/20/2017 8:15:35
2822754,AL796,AL796-2,4383390,4404819,2.2417,2.2414,21.429,10.52,11/28/2017 18:50:49,11/28/2017 21:05:19
2696173,EV0145,EV0145-1,9809510,9816540,4.6444,1.2542,7.03,9.627,9/10/2017 13:05:21,9/10/2017 17:44:01
2512096,DB0175,DB0175-2,2143360,2146920,0.3292,0.3292,3.56,11.032,5/27/2017 16:32:29,5/27/2017 16:52:14
2526337,EV0163,EV0163-1,12207100,12215500,22.2814,2.0711,8.4,9.688,6/2/2017 9:13:57,6/3/2017 7:30:50
2174766,EV0231,EV0231-1,7312490,7322480,12.0064,0.9972,9.99,10.756,3/4/2017 22:23:24,3/5/2017 10:23:47
2753933,AL325,AL325-2,6780129,6817560,5.4294,3.9294,37.431,10.52,10/17/2017 3:06:57,10/17/2017 8:32:43
2565265,DB0283,DB0283-2,1389020,1395900,0.6856,0.6794,6.88,10.16,6/21/2017 10:59:38,6/21/2017 11:40:46
2052372,REE097,REE097-2,3545130,3560840,6.7356,2.2356,15.71,9.2,1/25/2017 9:35:22,1/25/2017 16:19:30
2392741,REE038,REE038-1,1145650,1186140,19.9525,4.1775,40.49,10.36,4/25/2017 16:34:21,4/26/2017 12:31:30
2703505,EV0215,EV0215-1,19468640,19472220,0.3639,0.3639,3.58,10.122,9/15/2017 9:44:20,9/15/2017 10:06:10
2808571,AL790,AL790-2,2238020,2245620,0.7181,0.7172,7.6,11,11/19/2017 11:30:00,11/19/2017 12:13:05
2519139,DB0176,DB0176-2,1955130,1998820,4.3103,4.3103,43.69,10.681,5/30/2017 13:29:41,5/30/2017 17:48:18
2676296,DB0371,DB0371-2,1401490,1430280,13.1178,3,28.79,10.44,8/28/2017 17:00:10,8/29/2017 6:07:14
2708253,AL884,AL884-2,1844020,1860530,1.6319,1.6319,16.51,10.117,9/18/2017 11:29:25,9/18/2017 13:07:20
2013852,AL489,AL489-2,117059,131199,1.4278,1.4278,14.14,10.04,1/10/2017 12:51:55,1/10/2017 14:17:35
2111492,AL837,AL837-1,906669,968940,14.8353,6.2961,62.271,10.4,2/10/2017 18:27:14,2/11/2017 9:17:21
2235945,AL113,AL113-1,875440,907289,2.4836,2.4836,31.849,12.824,3/19/2017 16:17:57,3/19/2017 18:46:58
2867552,REE235,REE235-2,631110,634800,0.3983,0.3983,3.69,9.48,12/31/2017 13:27:04,12/31/2017 13:50:58
2355924,DB0319,DB0319-2,1515920,1537990,5.1797,4.1761,22.07,9.297,4/16/2017 13:51:38,4/16/2017 19:02:25
2663264,AL140,AL140-1,1759630,1821510,20.3628,6.75,61.88,11,8/19/2017 11:27:48,8/20/2017 7:49:34
2761783,REE216,REE216-1,449020,491420,4.2583,4.2547,42.4,10.2,10/22/2017 8:34:47,10/22/2017 12:50:17
2696298,AL629,AL629-2,1972180,1978969,0.6689,0.6686,6.789,10.28,9/10/2017 14:17:21,9/10/2017 14:57:29
2576897,REE201,REE201-1,390840,401950,1.0794,1.0794,11.11,10.44,6/27/2017 6:48:03,6/27/2017 7:52:49
2784066,DB0024,DB0024-2,2784580,2823720,10.0983,4.8483,39.14,11.143,11/4/2017 8:20:44,11/4/2017 18:26:38
2426511,AL681,AL681-1,4665930,4733800,15.2481,7.4981,67.87,10.68,5/4/2017 17:11:45,5/5/2017 8:26:38
2146467,AL832,AL832-2,3576530,3597860,12.0289,2.195,21.33,10.44,2/23/2017 20:33:18,2/24/2017 8:35:02
2011939,AL579,AL579-2,7068720,7114840,15.2703,4.6547,46.12,10.44,1/9/2017 16:05:43,1/10/2017 7:21:56
2474625,EV0114,EV0114-1,14166420,14186520,2.4114,2.2456,20.1,10.784,5/17/2017 6:05:19,5/17/2017 8:30:00
2154032,AL577,AL577-2,1655829,1685540,5.485,3.6592,29.711,9.44,2/27/2017 6:50:27,2/27/2017 12:19:33
2651971,EV0109,EV0109-1,20084430,20088110,0.3872,0.3872,3.68,9.664,8/11/2017 14:55:17,8/11/2017 15:18:31
2709642,EV0060,EV0060-1,9208770,9237300,2.5656,2.5656,28.53,11.197,9/19/2017 8:20:53,9/19/2017 10:54:49
2835081,AL569,AL569-2,3043110,3059649,1.63,1.6294,16.539,10.267,12/7/2017 6:18:41,12/7/2017 7:56:29
2514613,EV0100,EV0100-1,14848660,14923220,14.5764,5.5822,74.56,13.855,5/28/2017 20:28:01,5/29/2017 11:02:36
2430552,EV0108,EV0108-1,10824780,10855280,11.4358,2.75,30.5,11.2,5/5/2017 18:40:36,5/6/2017 6:06:45
2686791,DB0310,DB0310-2,2704490,2707580,2.4461,0.5503,3.09,10.56,9/4/2017 12:56:59,9/4/2017 15:23:45
2663187,AL758,AL758-2,5802720,5836770,3.6567,3.6564,34.05,10.4,8/19/2017 11:01:24,8/19/2017 14:40:48
2772363,EV0153,EV0153-1,4901850,4952610,15.0217,5.2403,50.76,10.248,10/28/2017 18:14:33,10/29/2017 8:15:51
2452241,AL225,AL225-1,185550,208539,2.2911,2.29,22.989,10.12,5/11/2017 10:39:10,5/11/2017 12:56:38
2379225,AL648,AL648-1,465010,474350,0.8625,0.8611,9.34,11.2,4/22/2017 9:10:23,4/22/2017 10:02:08
2807245,EV0163,EV0163-1,14065230,14082380,1.9731,1.905,17.15,9.847,11/18/2017 12:34:20,11/18/2017 14:32:43
2102471,EV0224,EV0224-1,23885380,23922070,4.0494,3.4928,36.69,11.129,2/7/2017 17:37:47,2/7/2017 21:40:45
2352417,EV0123,EV0123-1,7709650,7743800,3.7097,2.7414,34.15,13.485,4/15/2017 13:25:13,4/15/2017 17:07:48
2174406,DB0238,DB0238-2,264500,278840,2.9942,2.9942,14.34,9.24,3/4/2017 18:37:21,3/4/2017 21:37:00
2451789,AL341,AL341-2,570429,573650,0.3231,0.3228,3.221,10.168,5/11/2017 8:25:50,5/11/2017 8:45:13
2859340,EV0146,EV0146-1,16167890,16187820,1.8736,1.8736,19.93,10.752,12/24/2017 10:15:09,12/24/2017 12:07:34
2806514,REE539,REE539-1,33220610,33248610,10.2189,2.8831,28,13.105,11/17/2017 21:37:00,11/18/2017 7:50:08
2768571,EV0224,EV0224-1,32620550,32629140,0.8275,0.8275,8.59,10.624,10/26/2017 15:56:14,10/26/2017 16:45:53
2374305,REE200,REE200-2,539250,558720,5.9208,4.5494,19.47,9.56,4/21/2017 5:12:02,4/21/2017 11:07:17
2304914,REE019,REE019-1,1420370,1504640,10.9003,8.7164,84.27,10.44,4/4/2017 17:52:01,4/5/2017 4:46:02
2117161,AL543,AL543-2,920280,957200,10.4247,5.0656,36.92,10.52,2/12/2017 21:56:04,2/13/2017 8:21:33
2817840,EV0063,EV0063-1,1041590,1051010,0.9194,0.9194,9.42,10.492,11/25/2017 11:43:41,11/25/2017 12:38:51
2363236,AL951,AL951-1,726420,750120,19.0842,4.0856,23.7,9.48,4/6/2017 11:23:50,4/7/2017 6:28:53
2105421,EV0231,EV0231-1,6939360,6972840,12.2278,4.7467,33.48,10.555,2/8/2017 18:11:46,2/9/2017 6:25:26
2694407,REE024,REE024-1,4441710,4462710,2.1586,2.1586,21,9.88,9/9/2017 10:53:09,9/9/2017 13:02:40
2381842,DB0319,DB0319-2,1582240,1617270,5.7633,4.1286,35.03,10.879,4/22/2017 16:09:33,4/22/2017 21:55:21
2754874,AL707,AL707-1,6919930,6954870,5.6244,3,34.94,13.604,10/17/2017 15:22:34,10/17/2017 21:00:02
2054712,DB0180,DB0180-2,2028320,2044760,5.0292,1.9553,16.44,10.879,1/26/2017 7:06:45,1/26/2017 12:08:30
2568279,DB0309,DB0309-1,654970,658630,16.7872,0.5281,3.66,11.08,6/22/2017 16:58:19,6/23/2017 9:45:33
2295399,AL121,AL121-1,109040,132050,2.0686,2.0683,23.01,11.24,4/2/2017 13:26:17,4/2/2017 15:30:24
2772003,EV0036,EV0036-1,9200670,9246770,4.6622,4.6622,46.1,9.961,10/28/2017 14:43:16,10/28/2017 19:23:00
2279083,REE011,REE011-1,1160140,1170490,0.9775,0.9775,10.35,10.84,3/29/2017 17:53:28,3/29/2017 18:52:07
2867553,REE022,REE022-2,238700,243910,0.5922,0.5922,5.21,9.68,12/31/2017 13:27:38,12/31/2017 14:03:10
1997154,DB0121,DB0121-2,102390,110590,0.8353,0.8353,8.2,10.2,1/2/2017 10:30:52,1/2/2017 11:20:59
2748834,EV0208,EV0208-1,18453100,18474620,2.1006,2.1006,21.52,10.405,10/13/2017 13:05:55,10/13/2017 15:11:57
2379690,AL593,AL593-1,1898560,1904719,0.6558,0.655,6.159,10.28,4/22/2017 10:22:18,4/22/2017 11:01:39
2465972,EV0215,EV0215-1,16444870,16453040,0.6864,0.6864,8.17,12.013,5/14/2017 17:50:06,5/14/2017 18:31:17
2313048,EV0079,EV0079-1,14277560,14318300,43.0825,3.9933,40.74,10.984,4/6/2017 16:14:28,4/8/2017 11:19:25
2713459,EV0215,EV0215-1,19638330,19648760,1.0422,1.0422,10.43,10.286,9/21/2017 11:09:14,9/21/2017 12:11:46
2767523,AL137,AL137-1,582000,595409,1.2656,1.2653,13.409,10.68,10/26/2017 4:49:56,10/26/2017 6:05:52
2823376,AL499,AL499-2,1477229,1527550,8.1533,5.25,50.321,11,11/29/2017 9:18:26,11/29/2017 17:27:38
2118013,AL443,AL443-2,628539,647479,1.8858,1.8858,18.94,10.24,2/13/2017 10:47:18,2/13/2017 12:40:27
2848535,AL387,AL387-2,1449459,1516310,15.3075,7.75,66.851,10.08,12/16/2017 17:02:07,12/17/2017 8:20:34
2620441,DB0076,DB0076-1,3015100,3058860,4.2992,4.2992,43.76,10.28,7/22/2017 14:50:05,7/22/2017 19:08:02
2543692,DB0076,DB0076-2,2269580,2277670,0.7881,0.7881,8.09,10.44,6/10/2017 12:22:55,6/10/2017 13:10:12
2213371,DB0196,DB0196-1,1637510,1659970,2.3281,2.3281,22.46,10.4,3/14/2017 13:19:15,3/14/2017 15:38:56
2112016,DB0076,DB0076-1,1516460,1588030,9.9792,7.1872,71.57,10.32,2/11/2017 1:18:46,2/11/2017 11:17:31
2715326,DB0135,DB0135-2,2347500,2388510,8.4661,4.8678,41.01,10.2,9/22/2017 12:37:56,9/22/2017 21:05:54
2076352,REE020,REE020-1,584280,608700,2.3961,2.3961,24.42,10.68,2/2/2017 11:40:07,2/2/2017 14:03:53
2664542,DB0051,DB0051-2,1087970,1101960,1.38,1.38,13.99,10.2,8/20/2017 11:38:10,8/20/2017 13:00:58
2032531,AL506,AL506-2,669090,684630,7.5344,3.25,15.54,9.44,1/18/2017 7:14:25,1/18/2017 14:46:29
2605990,AL787,AL787-1,1174719,1191010,1.6,1.5992,16.291,10.487,7/13/2017 10:13:17,7/13/2017 11:49:17
2120909,AL665,AL665-2,1580699,1614349,3.9539,3.9539,33.65,10.44,2/14/2017 8:39:28,2/14/2017 12:36:42
2185257,AL235,AL235-2,290359,321170,6.1969,3.5,30.811,10.4,3/7/2017 15:37:32,3/7/2017 21:49:21
2153065,AL591,AL591-2,2378469,2431750,7.1325,5.6847,53.281,9.92,2/26/2017 14:03:55,2/26/2017 21:11:52
2610567,AL497,AL497-2,1442300,1464949,2.6617,2.6614,22.649,10.24,7/15/2017 21:14:17,7/15/2017 23:53:59
2734306,AL410,AL410-2,1092810,1123030,2.9728,2.9725,30.22,10.32,10/4/2017 10:45:17,10/4/2017 13:43:39
1999947,DB0150,DB0150-2,19140,36790,1.6294,1.6294,17.65,11.536,1/3/2017 16:48:47,1/3/2017 18:26:33
1999077,DB0124,DB0124-1,0,24722,3.2486,3.2319,24.722,9.64,1/3/2017 9:49:43,1/3/2017 13:04:38
2292809,AL422,AL422-2,945400,949150,2.2517,0.5,3.75,9.8,4/1/2017 17:02:07,4/1/2017 19:17:13
2714963,DB0184,DB0184-1,64390,68550,0.445,0.445,4.16,9.6,9/22/2017 8:37:06,9/22/2017 9:03:48
2137379,EV0173,EV0173-1,11139750,11203980,8.0844,5.9792,64.23,11.278,2/20/2017 12:01:16,2/20/2017 20:06:20
2321901,DB0095,DB0095-2,476030,490770,1.4739,1.4739,14.74,10.08,4/8/2017 14:33:12,4/8/2017 16:01:38
2667020,DB0095,DB0095-1,2457520,2475700,2.3039,2.2347,18.18,10.12,8/22/2017 7:45:55,8/22/2017 10:04:09
2355876,DB0052,DB0052-1,288050,333700,4.8494,4.5886,45.65,10.56,4/16/2017 13:39:41,4/16/2017 18:30:39
2342582,DB0302,DB0302-1,1709580,1764060,18.235,5.4633,54.48,10.681,4/13/2017 13:23:59,4/14/2017 7:38:05
2177004,DB0153,DB0153-1,432660,436910,0.4139,0.4139,4.25,10.456,3/5/2017 15:34:17,3/5/2017 15:59:07
2808390,DB0104,DB0104-2,1486820,1572830,11.8753,8.9064,86.01,10.68,11/19/2017 9:35:37,11/19/2017 21:28:08
2772768,AL605,AL605-2,3151139,3186590,5.0558,3.5547,35.451,10.32,10/29/2017 10:15:57,10/29/2017 15:19:18
2626289,DB0109,DB0109-1,452450,468150,1.6839,1.6839,15.7,9.945,7/26/2017 12:14:10,7/26/2017 13:55:12
2058978,DB0283,DB0283-2,657090,661940,0.4783,0.4783,4.85,10.32,1/27/2017 14:00:32,1/27/2017 14:29:14
2563129,REE539,REE539-1,27286970,27336140,9.4594,4.3325,49.17,13.08,6/9/2017 20:40:03,6/10/2017 6:07:37
2664121,EV0154,EV0154-1,4935310,4960170,2.4719,2.4719,24.86,10.149,8/19/2017 20:59:14,8/19/2017 23:27:33
2771446,AL348,AL348-1,1302489,1367640,26.0869,7,65.151,10.96,10/28/2017 11:22:38,10/29/2017 12:27:51
2278712,DB0312,DB0312-1,8670,63050,14.4611,5.5958,54.38,10.2,3/29/2017 16:54:15,3/30/2017 7:21:55
2450370,REE248,REE248-2,4171690,4208420,11.7706,4.7439,36.73,10.68,5/10/2017 19:30:22,5/11/2017 7:16:36
2766128,GLE-B002,GLE-B002-1,2665470,2678590,1.2297,1.2297,13.12,10.88,10/25/2017 6:39:03,10/25/2017 7:52:50
2365796,AL665,AL665-2,2294590,2323989,3.2575,3.2569,29.399,10.56,4/19/2017 6:23:09,4/19/2017 9:38:36
2242878,AL826,AL826-2,1039930,1068489,2.7883,2.7878,28.559,10.562,3/21/2017 12:38:57,3/21/2017 15:26:15
2864456,AL237,AL237-1,4316899,4392370,11.8219,7.5,75.471,11.52,12/28/2017 19:43:55,12/29/2017 7:33:14
2006221,AL61,AL61-1,1516790,1524459,0.7122,0.7119,7.669,10.88,1/6/2017 15:44:01,1/6/2017 16:26:45
2494916,EV0173,EV0173-1,12041120,12086970,4.4053,4.4053,45.85,10.539,5/22/2017 10:46:22,5/22/2017 15:10:41
2072226,REE614,REE614-1,10227890,10235530,0.6697,0.6697,7.64,11.654,2/1/2017 12:51:07,2/1/2017 13:31:18
2656455,AL667,AL667-2,1267930,1293760,4.0553,2.9072,25.83,10.64,8/14/2017 14:50:34,8/14/2017 18:53:53
2774881,AL786,AL786-1,2442719,2493100,4.8286,4.75,50.381,11.12,10/30/2017 16:28:12,10/30/2017 21:17:55
2713256,REE419,REE419-1,12225450,12244270,2.1178,1.8842,18.82,11.295,9/21/2017 8:36:56,9/21/2017 10:44:00
2149148,REE539,REE539-1,23589120,23655230,10.31,5.1283,66.11,13.16,2/24/2017 19:52:18,2/25/2017 6:10:54
2151425,AL533,AL533-1,157070,193009,3.3669,3.3669,35.939,10.8,2/25/2017 16:28:42,2/25/2017 19:50:43
2793454,DB0119,DB0119-1,46070,59730,10.955,1.8128,13.66,10.84,11/9/2017 21:11:14,11/10/2017 8:08:32
2748966,AL516,AL516-1,1456180,1458069,0.1914,0.1903,1.889,9.928,10/13/2017 14:23:17,10/13/2017 14:34:46
2130431,DB0303,DB0303-2,823310,845950,2.1631,2.1631,22.64,11.077,2/17/2017 15:44:46,2/17/2017 17:54:33
2861087,EV0011,EV0011-1,8340180,8372540,11.3828,3.8322,32.36,10.43,12/25/2017 21:10:19,12/26/2017 8:33:17
2854696,AL262,AL262-2,2825979,2859600,6.9028,4,33.621,10.4,12/21/2017 7:54:25,12/21/2017 14:48:35
2287768,AL230,AL230-1,2098709,2111010,0.935,0.9344,12.301,13.4,3/31/2017 16:50:42,3/31/2017 17:46:48
2005329,REE545,REE545-1,19393610,19425350,2.8767,2.8767,31.74,11.169,1/6/2017 9:49:55,1/6/2017 12:42:31
2682551,REE228,REE228-1,1706270,1709270,0.3044,0.3044,3,10.08,9/1/2017 17:15:01,9/1/2017 17:33:17
2341538,DB0348,DB0348-2,95010,110250,1.4953,1.4953,15.24,10.28,4/13/2017 8:51:12,4/13/2017 10:20:55
2417464,AL566,AL566-2,1171469,1193380,2.4531,2.4517,21.911,10.52,5/2/2017 14:42:00,5/2/2017 17:09:11
2494604,DB0117,DB0117-1,432570,437880,0.5436,0.5436,5.31,10.286,5/22/2017 9:10:05,5/22/2017 9:42:42
2729184,EV0032,EV0032-1,27881560,27925740,4.4158,4.4158,44.18,10.059,10/1/2017 11:32:55,10/1/2017 15:57:52
2819875,EV0069,EV0069-1,8143040,8159960,1.6472,1.6472,16.92,10.383,11/26/2017 17:26:16,11/26/2017 19:05:06
2796708,REE046,REE046-1,2276810,2290460,1.38,1.3511,13.65,10.8,11/11/2017 17:18:56,11/11/2017 18:41:44
2772667,EV0107,EV0107-1,3325030,3335850,1.8964,1.2778,10.82,10.086,10/29/2017 8:55:28,10/29/2017 10:49:15
2516315,AL825,AL825-1,349369,360890,2.2453,1.75,11.521,12.12,5/29/2017 14:13:33,5/29/2017 16:28:16
2306424,AL591,AL591-2,2919500,2957550,4.5914,3.9808,38.05,10,4/5/2017 7:16:09,4/5/2017 11:51:38
2735241,AL515,AL515-1,2016109,2068560,10.1794,5.2506,52.451,10.4,10/4/2017 19:51:11,10/5/2017 6:01:57
2746604,AL950,AL950-1,1589680,1603180,1.6028,1.6028,13.5,9.04,10/11/2017 8:40:56,10/11/2017 10:17:06
2258005,AL768,AL768-1,1677719,1687560,4.195,1.3089,9.841,11.88,3/24/2017 18:41:28,3/24/2017 22:53:10
2014129,REE077,REE077-1,316060,363430,5.1681,5.1681,47.37,10.44,1/10/2017 15:10:54,1/10/2017 20:20:59
2528680,REE581,REE581-1,2513260,2522950,3.6186,0.8306,9.69,13.705,6/3/2017 9:55:10,6/3/2017 13:32:17
2114100,DB0319,DB0319-2,757940,781980,16.6211,2.4239,24.04,10.681,2/11/2017 15:50:47,2/12/2017 8:28:03
1997051,AL805,AL805-2,290040,303290,1.2683,1.2683,13.25,10.552,1/2/2017 9:45:50,1/2/2017 11:01:56
2330735,AL448,AL448-1,840609,856299,2.0386,2.0372,15.69,11.24,4/11/2017 6:03:29,4/11/2017 8:05:48
1996905,DB0063,DB0063-2,235900,277100,8.7103,3.9633,41.2,10.56,1/2/2017 8:12:12,1/2/2017 16:54:49
2145805,AL632,AL632-1,2171260,2231060,15.4822,5.9822,59.8,11,2/23/2017 16:36:26,2/24/2017 8:05:22
2048117,AL391,AL391-2,2448429,2505489,11.4553,7.4553,57.06,10.08,1/23/2017 19:39:26,1/24/2017 7:06:45
2404716,DB0302,DB0302-1,2071630,2122940,9.1956,5.0872,51.31,10.879,4/28/2017 22:07:43,4/29/2017 7:19:27
2784609,AL412,AL412-1,3045060,3063120,1.8308,1.8303,18.06,10.32,11/4/2017 12:24:14,11/4/2017 14:14:05
2146839,DB0205,DB0205-2,834240,897150,6.4197,6.4197,62.91,10.16,2/24/2017 7:22:41,2/24/2017 13:47:52
2313208,REE611,REE611-1,5948670,5954150,0.5436,0.5436,5.48,10.286,4/6/2017 16:34:57,4/6/2017 17:07:34
2573705,DB0054,DB0054-2,1596220,1607240,2.5622,1.2928,11.02,10.16,6/25/2017 12:42:26,6/25/2017 15:16:10
2594148,AL176,AL176-1,413369,432529,1.7692,1.7689,19.16,12.653,7/6/2017 10:08:53,7/6/2017 11:55:02
